0    [main] DEBUG com.caeps.loadDatabase.ConnectToDB  - Loading driver...
28   [main] DEBUG com.caeps.loadDatabase.ConnectToDB  - Driver loaded!
29   [main] DEBUG com.caeps.loadDatabase.ConnectToDB  - Connecting database...
998  [main] DEBUG com.caeps.loadDatabase.ConnectToDB  - Database connected!
12456 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 1:1.0:0.0
12694 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 189:_4273A87151C0409780237BFD866C23DA:-17.11314783725581:0.9999999999999999:3
12694 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 190:_4273A87151C0409780237BFD866C23DA:-17.480352114235973:1.0:3
12694 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 191:_4273A87151C0409780237BFD866C23DA:-17.356282526015967:0.9999999999999998:3
12694 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 192:_4273A87151C0409780237BFD866C23DA:-17.022003280549065:1.0:3
12694 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 193:_4273A87151C0409780237BFD866C23DA:-18.238415005702155:0.9999999999999998:3
12694 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 194:_4273A87151C0409780237BFD866C23DA:-18.043243399057353:1.0:3
12694 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 195:_4273A87151C0409780237BFD866C23DA:-17.136551885290707:0.9999999999999999:3
12694 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 196:_4273A87151C0409780237BFD866C23DA:-18.067823093920897:1.0:3
12694 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 197:_4273A87151C0409780237BFD866C23DA:-17.54500180264615:0.9999999999999998:3
12695 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 198:_4273A87151C0409780237BFD866C23DA:-18.056709959072755:1.0:3
12695 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 199:_4273A87151C0409780237BFD866C23DA:-17.656492635842117:0.9999999999999997:3
12695 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 200:_4273A87151C0409780237BFD866C23DA:-17.25644979853526:0.9999999999999999:3
12695 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 1:_4F715892155341C8A76534537F095B49:-26.182965989516088:0.9999999999999999:4
12695 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 2:_4F715892155341C8A76534537F095B49:-22.674551575149966:1.0:4
12695 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 3:_4F715892155341C8A76534537F095B49:-23.816104265757968:1.0:4
12695 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 4:_4F715892155341C8A76534537F095B49:-26.545896227368114:1.0:4
12695 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 5:_4F715892155341C8A76534537F095B49:-24.037742030171234:1.0:4
12696 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 6:_4F715892155341C8A76534537F095B49:-25.669908175478536:0.9999999999999998:4
12696 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 7:_4F715892155341C8A76534537F095B49:-26.35111941076004:0.9999999999999999:4
12696 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 8:_4F715892155341C8A76534537F095B49:-27.466553004637653:1.0:4
12696 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 9:_4F715892155341C8A76534537F095B49:-22.45188678750867:0.9999999999999999:4
12696 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 10:_4F715892155341C8A76534537F095B49:-22.609970680918373:1.0:4
12696 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 11:_4F715892155341C8A76534537F095B49:-23.208821663956662:0.9999999999999999:4
12696 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 12:_4F715892155341C8A76534537F095B49:-25.79513537187289:0.9999999999999999:4
12696 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 13:_4F715892155341C8A76534537F095B49:-25.429610140013267:0.9999999999999999:4
12696 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 14:_4F715892155341C8A76534537F095B49:-23.88707756868604:0.9999999999999999:4
12697 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 15:_4F715892155341C8A76534537F095B49:-25.62417552750205:0.9999999999999999:4
12697 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 16:_4F715892155341C8A76534537F095B49:-25.22620912089687:1.0:4
12697 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 17:_4F715892155341C8A76534537F095B49:-23.434505557940096:1.0:4
12697 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 18:_4F715892155341C8A76534537F095B49:-24.384048849182243:0.9999999999999999:4
12697 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 19:_4F715892155341C8A76534537F095B49:-24.932107045482994:0.9999999999999999:4
12697 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 20:_4F715892155341C8A76534537F095B49:-25.781610556674845:0.9999999999999998:4
12697 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 21:_4F715892155341C8A76534537F095B49:-24.375701765085086:0.9999999999999999:4
12697 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 22:_4F715892155341C8A76534537F095B49:-26.295754674255328:0.9999999999999999:4
12697 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 23:_4F715892155341C8A76534537F095B49:-24.543619809984097:0.9999999999999998:4
12697 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 24:_4F715892155341C8A76534537F095B49:-24.009536412720728:0.9999999999999997:4
12698 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 25:_4F715892155341C8A76534537F095B49:-24.917721772920487:1.0:4
12698 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 26:_4F715892155341C8A76534537F095B49:-21.826274311747195:0.9999999999999999:4
12698 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 27:_4F715892155341C8A76534537F095B49:-26.15394362851882:0.9999999999999997:4
12698 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 28:_4F715892155341C8A76534537F095B49:-25.885574182837644:0.9999999999999999:4
12699 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 29:_4F715892155341C8A76534537F095B49:-25.770677070252162:0.9999999999999998:4
12699 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 30:_4F715892155341C8A76534537F095B49:-22.62532392744154:1.0:4
12699 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 31:_4F715892155341C8A76534537F095B49:-26.661686466028147:0.9999999999999999:4
12699 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 32:_4F715892155341C8A76534537F095B49:-25.420170201630675:0.9999999999999996:4
12700 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 33:_4F715892155341C8A76534537F095B49:-24.434351270298745:1.0:4
12700 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 34:_4F715892155341C8A76534537F095B49:-25.257067338752744:0.9999999999999998:4
12700 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 35:_4F715892155341C8A76534537F095B49:-25.708491646103603:1.0:4
12700 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 36:_4F715892155341C8A76534537F095B49:-22.268130349790614:1.0:4
12700 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 37:_4F715892155341C8A76534537F095B49:-24.447423530182995:0.9999999999999998:4
12701 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 38:_4F715892155341C8A76534537F095B49:-24.25601424724779:1.0:4
12701 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 39:_4F715892155341C8A76534537F095B49:-23.533655486692503:0.9999999999999999:4
12702 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 40:_4F715892155341C8A76534537F095B49:-25.157828553679717:0.9999999999999999:4
12702 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 41:_4F715892155341C8A76534537F095B49:-24.515802489141482:0.9999999999999998:4
12702 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 42:_4F715892155341C8A76534537F095B49:-24.093669476491804:1.0:4
12702 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 43:_4F715892155341C8A76534537F095B49:-27.076840677868553:0.9999999999999998:4
12702 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 44:_4F715892155341C8A76534537F095B49:-26.40049793951122:0.9999999999999998:4
12702 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 45:_4F715892155341C8A76534537F095B49:-23.90550427876131:0.9999999999999998:4
12703 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 46:_4F715892155341C8A76534537F095B49:-26.919894939934974:0.9999999999999999:4
12703 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 47:_4F715892155341C8A76534537F095B49:-24.991034294703866:0.9999999999999997:4
12703 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 48:_4F715892155341C8A76534537F095B49:-26.476519217171774:0.9999999999999999:4
12703 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 49:_4F715892155341C8A76534537F095B49:-25.875012772321554:1.0:4
12703 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 50:_4F715892155341C8A76534537F095B49:-24.62537416507357:1.0:4
12704 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 51:_4F715892155341C8A76534537F095B49:18.969514844705873:1.0:2
12704 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 52:_4F715892155341C8A76534537F095B49:20.052119910543684:0.9999999999999998:2
12704 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 53:_4F715892155341C8A76534537F095B49:19.906680959797207:1.0:2
12704 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 54:_4F715892155341C8A76534537F095B49:18.874951963964648:1.0:2
12704 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 55:_4F715892155341C8A76534537F095B49:19.815335950384192:1.0:2
12704 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 56:_4F715892155341C8A76534537F095B49:18.955668490057015:0.9999999999999999:2
12704 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 57:_4F715892155341C8A76534537F095B49:18.89132660218255:1.0:2
12704 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 58:_4F715892155341C8A76534537F095B49:18.720566359089474:1.0:2
12705 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 59:_4F715892155341C8A76534537F095B49:19.885764092208014:1.0:2
12705 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 60:_4F715892155341C8A76534537F095B49:19.911823256246556:1.0:2
12705 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 61:_4F715892155341C8A76534537F095B49:19.681542643526516:0.9999999999999999:2
12705 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 62:_4F715892155341C8A76534537F095B49:19.203319016952094:0.9999999999999999:2
12705 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 63:_4F715892155341C8A76534537F095B49:19.42730936919741:0.9999999999999998:2
12705 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 64:_4F715892155341C8A76534537F095B49:19.637313653224293:0.9999999999999998:2
12705 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 65:_4F715892155341C8A76534537F095B49:19.130285437783478:0.9999999999999998:2
12705 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 66:_4F715892155341C8A76534537F095B49:19.40789406489455:1.0:2
12706 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 67:_4F715892155341C8A76534537F095B49:19.89924464515115:1.0:2
12706 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 68:_4F715892155341C8A76534537F095B49:19.385555089557865:0.9999999999999999:2
12706 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 69:_4F715892155341C8A76534537F095B49:19.414187590545836:1.0:2
12706 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 70:_4F715892155341C8A76534537F095B49:19.081381556670376:0.9999999999999999:2
12707 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 71:_4F715892155341C8A76534537F095B49:19.453143256687174:0.9999999999999999:2
12708 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 72:_4F715892155341C8A76534537F095B49:18.860107422422775:1.0:2
12709 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 73:_4F715892155341C8A76534537F095B49:19.413754889064116:1.0:2
12709 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 74:_4F715892155341C8A76534537F095B49:19.87934009095852:1.0:2
12709 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 75:_4F715892155341C8A76534537F095B49:19.276577259925833:0.9999999999999999:2
12709 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 76:_4F715892155341C8A76534537F095B49:20.069867323344685:1.0:2
12709 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 77:_4F715892155341C8A76534537F095B49:18.88545194180678:0.9999999999999999:2
12709 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 78:_4F715892155341C8A76534537F095B49:18.991143056925306:0.9999999999999999:2
12709 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 79:_4F715892155341C8A76534537F095B49:19.17532568859226:0.9999999999999998:2
12710 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 80:_4F715892155341C8A76534537F095B49:20.01288586912119:0.9999999999999999:2
12710 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 81:_4F715892155341C8A76534537F095B49:18.898668388312874:1.0:2
12710 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 82:_4F715892155341C8A76534537F095B49:19.296050472956885:1.0:2
12710 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 83:_4F715892155341C8A76534537F095B49:19.529614908338516:0.9999999999999998:2
12710 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 84:_4F715892155341C8A76534537F095B49:19.146146768831947:1.0:2
12710 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 85:_4F715892155341C8A76534537F095B49:19.24149456808701:0.9999999999999998:2
12710 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 86:_4F715892155341C8A76534537F095B49:20.199242751667107:0.9999999999999999:2
12710 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 87:_4F715892155341C8A76534537F095B49:19.613529111926226:0.9999999999999998:2
12710 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 88:_4F715892155341C8A76534537F095B49:19.82154398745605:1.0:2
12710 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 89:_4F715892155341C8A76534537F095B49:19.725970689307644:0.9999999999999999:2
12710 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 90:_4F715892155341C8A76534537F095B49:19.533167634155713:0.9999999999999998:2
12710 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 91:_4F715892155341C8A76534537F095B49:19.558012004821443:1.0:2
12710 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 92:_4F715892155341C8A76534537F095B49:19.763186672770043:0.9999999999999999:2
12711 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 93:_4F715892155341C8A76534537F095B49:18.798789636210245:1.0:2
12711 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 94:_4F715892155341C8A76534537F095B49:18.796388121765855:0.9999999999999998:2
12711 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 95:_4F715892155341C8A76534537F095B49:19.725168363956556:0.9999999999999998:2
12711 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 96:_4F715892155341C8A76534537F095B49:18.94907885822121:1.0:2
12711 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 97:_4F715892155341C8A76534537F095B49:19.40332296629468:1.0:2
12712 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 98:_4F715892155341C8A76534537F095B49:18.78413957911109:0.9999999999999999:2
12712 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 99:_4F715892155341C8A76534537F095B49:19.309749529761437:1.0:2
12712 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 100:_4F715892155341C8A76534537F095B49:19.53237270350883:1.0:2
12712 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 101:_4F715892155341C8A76534537F095B49:-3.997729008408209:1.0:1
12712 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 102:_4F715892155341C8A76534537F095B49:-1.4778194445333517:0.9999999999999999:1
12713 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 103:_4F715892155341C8A76534537F095B49:-1.6034020366993358:0.9999999999999998:1
12713 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 104:_4F715892155341C8A76534537F095B49:-3.5679476531313594:0.9999999999999999:1
12713 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 105:_4F715892155341C8A76534537F095B49:-1.3091668544260877:0.9999999999999999:1
12713 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 106:_4F715892155341C8A76534537F095B49:-2.6759506983939443:0.9999999999999998:1
12714 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 107:_4F715892155341C8A76534537F095B49:-4.493529433925953:0.9999999999999998:1
12714 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 108:_4F715892155341C8A76534537F095B49:-5.191919223260156:1.0:1
12714 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 109:_4F715892155341C8A76534537F095B49:-1.9008841647031949:1.0:1
12714 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 110:_4F715892155341C8A76534537F095B49:-1.022981530812385:0.9999999999999999:1
12714 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 111:_4F715892155341C8A76534537F095B49:-1.4786391625848951:0.9999999999999999:1
12714 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 112:_4F715892155341C8A76534537F095B49:-3.092140152355191:1.0:1
12714 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 113:_4F715892155341C8A76534537F095B49:-3.3992127983077025:1.0:1
12714 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 114:_4F715892155341C8A76534537F095B49:-1.6061452144207558:0.9999999999999998:1
12714 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 115:_4F715892155341C8A76534537F095B49:-2.3306840755448515:1.0:1
12715 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 116:_4F715892155341C8A76534537F095B49:-2.382794344707216:0.9999999999999998:1
12715 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 117:_4F715892155341C8A76534537F095B49:-2.3168714216666384:0.9999999999999999:1
12715 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 118:_4F715892155341C8A76534537F095B49:-3.2055340197130433:0.9999999999999997:1
12715 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 119:_4F715892155341C8A76534537F095B49:-3.0522604049934072:0.9999999999999999:1
12715 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 120:_4F715892155341C8A76534537F095B49:-3.3079239214560086:0.9999999999999999:1
12715 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 121:_4F715892155341C8A76534537F095B49:-2.7469312469253393:0.9999999999999998:1
12715 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 122:_4F715892155341C8A76534537F095B49:-3.274685213704023:0.9999999999999999:1
12715 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 123:_4F715892155341C8A76534537F095B49:-3.0896130637633:0.9999999999999999:1
12715 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 124:_4F715892155341C8A76534537F095B49:-1.5532379700698098:0.9999999999999999:1
12716 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 125:_4F715892155341C8A76534537F095B49:-3.1231380738569694:0.9999999999999999:1
12716 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 126:_4F715892155341C8A76534537F095B49:-0.8383620117902192:0.9999999999999998:1
12716 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 127:_4F715892155341C8A76534537F095B49:-3.360583480814422:0.9999999999999997:1
12716 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 128:_4F715892155341C8A76534537F095B49:-3.630133459615906:0.9999999999999999:1
12716 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 129:_4F715892155341C8A76534537F095B49:-3.839086369918455:1.0:1
12716 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 130:_4F715892155341C8A76534537F095B49:-0.8390703050927105:1.0:1
12716 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 131:_4F715892155341C8A76534537F095B49:-4.773458884206339:0.9999999999999999:1
12716 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 132:_4F715892155341C8A76534537F095B49:-3.7610324115751417:0.9999999999999997:1
12716 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 133:_4F715892155341C8A76534537F095B49:-2.523409218495951:0.9999999999999997:1
12717 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 134:_4F715892155341C8A76534537F095B49:-2.9663216727267816:0.9999999999999997:1
12717 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 135:_4F715892155341C8A76534537F095B49:-2.9108266443106032:1.0:1
12717 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 136:_4F715892155341C8A76534537F095B49:-1.0851596176236415:1.0:1
12717 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 137:_4F715892155341C8A76534537F095B49:-2.489450231673639:0.9999999999999998:1
12717 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 138:_4F715892155341C8A76534537F095B49:-2.282623103092181:0.9999999999999998:1
12717 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 139:_4F715892155341C8A76534537F095B49:-2.8741556146666185:0.9999999999999999:1
12717 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 140:_4F715892155341C8A76534537F095B49:-3.3793316658408594:0.9999999999999997:1
12717 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 141:_4F715892155341C8A76534537F095B49:-2.9120027664491053:0.9999999999999999:1
12717 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 142:_4F715892155341C8A76534537F095B49:-1.9225554036128658:1.0:1
12717 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 143:_4F715892155341C8A76534537F095B49:-4.629530078635364:0.9999999999999998:1
12717 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 144:_4F715892155341C8A76534537F095B49:-3.883247124166052:0.9999999999999999:1
12717 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 145:_4F715892155341C8A76534537F095B49:-2.107995971933722:0.9999999999999998:1
12717 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 146:_4F715892155341C8A76534537F095B49:-4.541974467810597:0.9999999999999999:1
12718 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 147:_4F715892155341C8A76534537F095B49:-3.5953135426597105:0.9999999999999999:1
12718 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 148:_4F715892155341C8A76534537F095B49:-3.9036475647637188:1.0:1
12718 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 149:_4F715892155341C8A76534537F095B49:-3.3503835050486415:1.0:1
12718 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 150:_4F715892155341C8A76534537F095B49:-2.6313859743016175:0.9999999999999999:1
12718 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 151:_4F715892155341C8A76534537F095B49:-10.76169820428266:1.0:3
12718 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 152:_4F715892155341C8A76534537F095B49:-9.5956396163295:0.9999999999999998:3
12719 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 153:_4F715892155341C8A76534537F095B49:-9.894395729927924:0.9999999999999998:3
12719 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 154:_4F715892155341C8A76534537F095B49:-10.906921782184092:1.0:3
12719 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 155:_4F715892155341C8A76534537F095B49:-9.986020215084947:0.9999999999999997:3
12719 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 156:_4F715892155341C8A76534537F095B49:-10.721965136853575:0.9999999999999999:3
12719 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 157:_4F715892155341C8A76534537F095B49:-10.82650843726511:0.9999999999999999:3
12719 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 158:_4F715892155341C8A76534537F095B49:-11.115403118161945:0.9999999999999998:3
12720 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 159:_4F715892155341C8A76534537F095B49:-9.62219948793529:1.0:3
12720 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 160:_4F715892155341C8A76534537F095B49:-9.674046319814732:0.9999999999999998:3
12720 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 161:_4F715892155341C8A76534537F095B49:-9.876528452240866:0.9999999999999999:3
12720 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 162:_4F715892155341C8A76534537F095B49:-10.629559582455608:0.9999999999999999:3
12720 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 163:_4F715892155341C8A76534537F095B49:-10.376241708654117:0.9999999999999998:3
12720 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 164:_4F715892155341C8A76534537F095B49:-10.069342053696348:1.0:3
12721 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 165:_4F715892155341C8A76534537F095B49:-10.630945895648882:0.9999999999999999:3
12721 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 166:_4F715892155341C8A76534537F095B49:-10.429078445603562:1.0:3
12721 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 167:_4F715892155341C8A76534537F095B49:-9.804987689473336:1.0:3
12721 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 168:_4F715892155341C8A76534537F095B49:-10.238274223317424:0.9999999999999999:3
12721 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 169:_4F715892155341C8A76534537F095B49:-10.317303730850345:1.0:3
12721 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 170:_4F715892155341C8A76534537F095B49:-10.6731436840657:1.0:3
12721 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 171:_4F715892155341C8A76534537F095B49:-10.220066579860232:0.9999999999999999:3
12721 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 172:_4F715892155341C8A76534537F095B49:-10.875549155433484:0.9999999999999999:3
12721 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 173:_4F715892155341C8A76534537F095B49:-10.243755538990072:0.9999999999999999:3
12721 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 174:_4F715892155341C8A76534537F095B49:-9.952008923550816:0.9999999999999998:3
12721 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 175:_4F715892155341C8A76534537F095B49:-10.369579415404997:0.9999999999999998:3
12721 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 176:_4F715892155341C8A76534537F095B49:-9.42069111493796:1.0:3
12722 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 177:_4F715892155341C8A76534537F095B49:-10.835353869062455:0.9999999999999997:3
12722 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 178:_4F715892155341C8A76534537F095B49:-10.70889272479035:0.9999999999999999:3
12723 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 179:_4F715892155341C8A76534537F095B49:-10.59312568544949:1.0:3
12723 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 180:_4F715892155341C8A76534537F095B49:-9.618203593827316:0.9999999999999999:3
12724 [main] DEBUG com.caeps.run.RunMeansAlgorithm  - 181:_4F715892155341C8A76534537F095B49:-10.890172976089266:0.9999999999999999:3
